SampleID	Cruise	Station	Replicate	Date_Time	Day	Month	Year	Time	Latitude	Longitude	Depth	Bottom_Depth	Temperature	Salinity	Oxygen	Silicate	NO2	NOx	NH3	PO4	DOC	TOC	PAR	Chlorophyll	DCM	Season	Longhurst_Short	Longhurst_Long
67	3379-FRAM-bactV4V5-HG4-S-1-41plus42-S45	FRAM_STRAIT	NA	NA	2017-1-7TNA	7	1	17	NA	79.02	4.26	44.784788	NA	4.24375	35.075001	317.049382	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Winter	BPLR	Polar - Boreal Polar Province (POLR)
68	3380-FRAM-bactV4V5-HG4-S-1-43plus44-S46	FRAM_STRAIT	NA	NA	2017-8-7TNA	7	8	17	NA	79.02	4.26	33.104683	NA	3.536475	34.79253	339.340529	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Summer	BPLR	Polar - Boreal Polar Province (POLR)
69	3380-FRAM-bactV4V5-HG4-S-1-43plus44-S46	FRAM_STRAIT	NA	NA	2017-8-7TNA	7	8	17	NA	79.02	4.26	33.104683	NA	3.536475	34.79253	339.340529	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Winter	BPLR	Polar - Boreal Polar Province (POLR)
70	3381-FRAM-bactV4V5-HG4-S-1-45plus46-S47	FRAM_STRAIT	NA	NA	2016-7-15TNA	15	7	16	NA	79.02	4.26	44.462301	NA	4.4842	35.064373	309.064664	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Summer	BPLR	Polar - Boreal Polar Province (POLR)
71	3381-FRAM-bactV4V5-HG4-S-1-45plus46-S47	FRAM_STRAIT	NA	NA	2016-7-15TNA	15	7	16	NA	79.02	4.26	44.462301	NA	4.4842	35.064373	309.064664	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Winter	BPLR	Polar - Boreal Polar Province (POLR)
72	3382-FRAM-bactV4V5-HG4-S-1-47plus48-S48	FRAM_STRAIT	NA	NA	2016-7-22TNA	22	7	16	NA	79.02	4.26	39.202519	NA	4.387625	34.898576	317.618956	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Summer	BPLR	Polar - Boreal Polar Province (POLR)
73	3382-FRAM-bactV4V5-HG4-S-1-47plus48-S48	FRAM_STRAIT	NA	NA	2016-7-22TNA	22	7	16	NA	79.02	4.26	39.202519	NA	4.387625	34.898576	317.618956	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Winter	BPLR	Polar - Boreal Polar Province (POLR)
74	3383-FRAM-bactV4V5-Fevi-34-1plus2-S49	FRAM_STRAIT	NA	NA	2016-1-8TNA	8	1	16	NA	79	4.33	78.238815	NA	4.71665	35.114143	298.049134	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Winter	BPLR	Polar - Boreal Polar Province (POLR)
75	3384-FRAM-bactV4V5-Fevi-34-3plus4-S50	FRAM_STRAIT	NA	NA	2016-8-15TNA	15	8	16	NA	79	4.33	112.926776	NA	4.4021	35.107062	298.117697	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Summer	BPLR	Polar - Boreal Polar Province (POLR)
76	3384-FRAM-bactV4V5-Fevi-34-3plus4-S50	FRAM_STRAIT	NA	NA	2016-8-15TNA	15	8	16	NA	79	4.33	112.926776	NA	4.4021	35.107062	298.117697	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Winter	BPLR	Polar - Boreal Polar Province (POLR)
77	3385-FRAM-bactV4V5-Fevi-34-5plus6-S51	FRAM_STRAIT	NA	NA	2016-1-9TNA	9	1	16	NA	79	4.33	74.873946	NA	5.269425	35.121626	289.516323	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Winter	BPLR	Polar - Boreal Polar Province (POLR)
78	3386-FRAM-bactV4V5-Fevi-34-7plus8-S52	FRAM_STRAIT	NA	NA	2016-9-15TNA	15	9	16	NA	79	4.33	75.08759	NA	4.894825	35.120489	292.996557	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Winter	BPLR	Polar - Boreal Polar Province (POLR)
79	3387-FRAM-bactV4V5-Fevi-34-9plus10-S53	FRAM_STRAIT	NA	NA	2016-1-10TNA	10	1	16	NA	79	4.33	76.192404	NA	5.957425	35.130142	289.78026	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Winter	BPLR	Polar - Boreal Polar Province (POLR)
80	3388-FRAM-bactV4V5-Fevi-34-11plus12-S54	FRAM_STRAIT	NA	NA	2016-1-11TNA	11	1	16	NA	79	4.33	82.462133	NA	5.45305	35.067253	299.28309	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Winter	BPLR	Polar - Boreal Polar Province (POLR)
81	3389-FRAM-bactV4V5-Fevi-34-13plus14-S55	FRAM_STRAIT	NA	NA	2016-1-12TNA	12	1	16	NA	79	4.33	74.991648	NA	5.0999	35.051555	296.358321	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Winter	BPLR	Polar - Boreal Polar Province (POLR)
82	3390-FRAM-bactV4V5-Fevi-34-15plus16-S56	FRAM_STRAIT	NA	NA	2017-1-1TNA	1	1	17	NA	79	4.33	154.527951	NA	3.312325	34.969942	306.983126	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Winter	BPLR	Polar - Boreal Polar Province (POLR)
83	3391-FRAM-bactV4V5-Fevi-34-17plus18-S57	FRAM_STRAIT	NA	NA	2017-1-2TNA	2	1	17	NA	79	4.33	101.414555	NA	2.962925	35.007676	308.600357	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Winter	BPLR	Polar - Boreal Polar Province (POLR)
84	3392-FRAM-bactV4V5-Fevi-34-19plus20-S58	FRAM_STRAIT	NA	NA	2017-2-14TNA	14	2	17	NA	79	4.33	80.603686	NA	4.285475	35.083782	305.303356	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Winter	BPLR	Polar - Boreal Polar Province (POLR)
85	3392-FRAM-bactV4V5-Fevi-34-19plus20-S58	FRAM_STRAIT	NA	NA	2017-2-14TNA	14	2	17	NA	79	4.33	80.603686	NA	4.285475	35.083782	305.303356	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Winter	BPLR	Polar - Boreal Polar Province (POLR)
86	3393-FRAM-bactV4V5-Fevi-34-21plus22-S59	FRAM_STRAIT	NA	NA	2017-1-3TNA	3	1	17	NA	79	4.33	105.941988	NA	3.5361	35.035202	304.932067	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Winter	BPLR	Polar - Boreal Polar Province (POLR)
87	3394-FRAM-bactV4V5-Fevi-34-23plus24-S60	FRAM_STRAIT	NA	NA	2017-8-3TNA	3	8	17	NA	79	4.33	76.999497	NA	2.336475	34.817187	313.724218	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Summer	BPLR	Polar - Boreal Polar Province (POLR)
